"COMP";"REGIAO";"UF";CO_IBGE;"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";LEITOS_EXISTENTES;LEITOS_SUS;UTI_TOTAL_EXIST;UTI_TOTAL_SUS;UTI_ADULTO_EXIST;UTI_ADULTO_SUS;UTI_PEDIATRICO_EXIST;UTI_PEDIATRICO_SUS;UTI_NEONATAL_EXIST;UTI_NEONATAL_SUS;UTI_QUEIMADO_EXIST;UTI_QUEIMADO_SUS;UTI_CORONARIANA_EXIST;UTI_CORONARIANA_SUS
"202606";"CENTRO-OESTE";"GO";"521850";"QUIRINOPOLIS";;"2360470";"HOSPITAL MUNICIPAL ANTONIO MARTINS DA COSTA";"PREFEITURA MUNICIPAL DE QUIRINOPOLIS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AV RUI BARBOSA";"286";"SEDE";"CENTRO";"75860064";"(64)3651-8881";"secsaudequiri@bol.com.br";"54";"45";"9";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221100";"TERESINA";;"2360926";"HORB HOSPITAL DE OLHOS RAIMUNDO BRAGA";"CENTRO PIAUIENSE DE OFTALMOLOGIA LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RUA DESEMBARGADOR PIRES DE CASTRO";"625";"CENTRO";"CENTRO";"64000390";"(86)2227445";"bragavieira@uol.com.br";"14";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221100";"TERESINA";;"2360969";"PRONTOMED INFANTIL";"HOSPITAL MED IMAGEM S A";"M";"05";"HOSPITAL GERAL";"2054";"HOSPITAL_PRIVADO";"AV FREI SERAFIM";"1984";;"CENTRO";"64001120";"(86)32221234";"prontomedinf@uol.com.br";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"MS";"500793";"SONORA";;"2361027";"HOSPITAL RACHID SALDANHA DERZI";"FUNDACAO EDUCACIONAL E DE SAUDE DE SONORA";"D";"05";"HOSPITAL GERAL";"3069";"HOSPITAL_FILANTRÓPICO";"RUA 03 DE JUNHO";"78";;"CENTRO";"79415000";"(67)32542827";"hospitalsonora@uol.com.br";"24";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"RN";"240890";"PARELHAS";;"2361078";"MATERNIDADE DR GRACILIANO LORDAO";"APAMI DE PARELHAS";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA ALEXANDRINA PEREIRA";"171";"AO LADO DO HOSPITAL";"CENTRO";"59360000";"3471-2421";"smsparelhas@rn.gov.br";"33";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"520660";"CUMARI";;"2361396";"HOSPITAL MUNICIPAL DE CUMARI";"FUNDO MUNICIPAL DE SAUDE DE CUMARI";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AV VALDIVINO SILVA LEAO";"50";;"CENTRO";"75760000";"(62)4401148";;"14";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"520017";"AGUA FRIA DE GOIAS";;"2361507";"UNIDADE MISTA HOSPITALAR DE AGUA FRIA DE GOIAS";"PREFEITURA MUNICIPAL DE AGUA FRIA DE GOIAS";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA ZAIDA PINTO BOAVENTURA";"S/N";"AREA ESPECIAL";"CENTRO";"73780000";"(62)34641342";"saude.aguafria@gmail.com";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"520180";"ARAGOIANIA";;"2361701";"HOSPITAL MUN ARAGOIANIA DR FERNANDO JOSE TEIXEIRA";"PREFEITURA MUNICIPAL DE ARAGOIANIA";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AVENIDA FRANCISCO PEREIRA DE OLIVEIRA";"S/N";"ESQ R1 QD 1 LT1 10";"SETOR CACHOEIRINHA";"75330000";"(62)35784106";;"7";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"520160";"ARACU";;"2361736";"HOSPITAL MUNICIPAL DE ARACU";"PREFEITURA MUNICIPAL DE ARACU";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA MINAS GERAIS";"21";;"CENTRO";"75410000";"(62) 5271122";;"17";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"520110";"ANAPOLIS";;"2361779";"INSTITUTO DE MEDICINA DO COMPORTAMENTO EURIPEDES BARSANULFO";"INSTITUTO DE MEDICINA DO COMPORTAMENTO EURIPEDES BARSANULFO";"E";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"ALAN KARDEC";"39";;"BOA VISTA";"75083560";"62 33119000";"contato@inmceb.med.br";"160";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"520110";"ANAPOLIS";;"2361787";"SANTA CASA DE MISERICORDIA DE ANAPOLIS";"FUNDACAO DE ASSISTENCIA SOCIAL DE ANAPOLIS";"M";"05";"HOSPITAL GERAL";"3069";"HOSPITAL_FILANTRÓPICO";"SANTOS DUMONT";"980";;"JUNDIAI";"75113185";"62 92525590";"WELLINGTONCARVALHO.CONTADOR@GMAIL.COM";"147";"114";"40";"36";"20";"16";"10";"10";"10";"10";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"520551";"COCALZINHO DE GOIAS";;"2361868";"HOSPITAL MUNICIPAL JAIR PAIVA";"PREFEITURA MUNICIPAL DE COCALZINHO DE GOIAS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AV SAO PAULO ESQ C 03 DE JULHO";"S/N";"AREA ESPECIAL";"CENTRO";"72975000";"(62)33391720";"saudecocalzinho@gmail.com";"23";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"CENTRO-OESTE";"GO";"521180";"JARAGUA";;"2361949";"HOSPITAL ESTADUAL DE JARAGUA SANDINO DE AMORIM";"SECRETARIA DE ESTADO DA SAUDE";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AVENIDA DIONI GOMES PEREIRA DA SILVA";"S/N";"QD01";"AEROPORTO";"76330000";"(62)3261370";"cnes@hmtj.org.br";"40";"30";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"251690";"UIRAUNA";;"2362112";"CASA DE SAUDE PADRE COSTA";"ASSOCIACAO BENEFICIENTE CONEGO MANOEL VIERA DA COSTA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA MAJOR JOSE FERNANDES";"234";;"CENTRO";"58915000";"(83)5342431";"sms.uin@saude.pb.gov.br";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250400";"CAMPINA GRANDE";;"2362260";"UNIDADE MISTA DE GALANTE";"MUNICIPIO DE CAMPINA GRANDE";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA ANTONIO ALVES PIMENTEL";"S/N";;"DISTRITO DE GALANTE";"58446000";"83-3077-0106";;"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250400";"CAMPINA GRANDE";;"2362287";"INSTITUTO DE SAUDE ELPIDIO DE ALMEIDA";"MUNICIPIO DE CAMPINA GRANDE";"M";"07";"HOSPITAL ESPECIALIZADO";"1244";"HOSPITAL_PÚBLICO";"VILA NOVA DA RAINHA";"147";;"CENTRO";"58400220";"(83)33106356";"ssmcg@terra.com.br";"157";"154";"19";"16";"9";"6";"0";"0";"10";"10";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250400";"CAMPINA GRANDE";;"2362821";"CLIPSI";"CLIPSI SERVICOS HOSPITALARES S S LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"RUA TREZE DE MAIO";"338";;"CENTRO";"58400290";"(83)21023100";"clipsi@hospitalclipsi.com.br";"248";"147";"20";"17";"10";"8";"4";"3";"6";"6";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250400";"CAMPINA GRANDE";;"2362848";"HOSPITAL GERAL ANTONIO TARGINO";"INSTITUTO SOCIAL DE ASSISTENCIA A SAUDE";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA DELMIRO GOUVEIA";"442";;"CENTENARIO";"58428016";"(83)33413266";"hat@hat.com.br";"157";"40";"30";"14";"30";"14";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250400";"CAMPINA GRANDE";;"2362856";"HOSPITAL EMERGENCIA E TRAUMA DOM LUIZ GONZAGA FERNANDES";"SECRETARIA DE ESTADO DA SAUDE SES";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"FLORIANO PEIXOTO";"4700";;"MALVINAS";"58432809";;;"301";"272";"58";"29";"39";"20";"19";"9";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250400";"CAMPINA GRANDE";;"2362880";"HOSPITAL MUNICIPAL DR EDGLEY";"MUNICIPIO DE CAMPINA GRANDE";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA FERNANDES VIEIRA";"S/N";;"JOSE PINHEIRO";"58400002";"(83) 3413555";;"117";"105";"12";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250400";"CAMPINA GRANDE";;"2363070";"HOSPITAL MUNICIPAL PEDRO I";"PREFEITURA MUNICIPAL DE CAMPINA GRANDE";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA PEDRO I";"605";;"SAO JOSE";"58400414";"(83) 33413082";"hpi@terra.com.br";"142";"132";"22";"12";"22";"12";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"251120";"PEDRAS DE FOGO";;"2363682";"HOSPITAL DISTRITAL JOSE DE SOUZA MACIEL";"FUNDO MUNICIPAL DE SAUDE DE PEDRAS DE FOGO";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA PROF GETULIO CESAR R GUEDES";"12";;"CENTRO";"58328000";"(81)36351000";;"33";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"250940";"MOGEIRO";;"2363720";"UNIDADE MISTA DE SAUDE MARIA HERMINIA DA SILVEIRA";"SECRETARIA MUNICIPAL DE SAUDE DE MOGEIRO";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"AV GETULIO VARGAS";"S/N";;"CENTRO";"58375000";"(83)32661095";"flmoge@ig.com.br";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"251150";"PILAR";;"2364018";"HOSPITAL E MATERNIDADE M DO CARMO C M BORGES";"FUNDO MUNICIPAL DE SAUDE";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA ANISIO PEREIRA BORGES";"13";;"CENTRO";"58338000";"(83)32821128";;"11";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PB";"251540";"SAO VICENTE DO SERIDO";;"2364336";"UNIDADE MISTA HOSP MARIA AUXILIADORA P DE GOUVEIA";"MUNICIPIO DE SAO VICENTE DO SERIDO";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA PREFEITO INACIO CLAUDINO";"125";;"CENTRO";"58158000";"(83)33881005";;"24";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220810";"PIMENTEIRAS";;"2364794";"UMS MONICA R DANTAS";"PM DE PIMENTEIRAS";"D";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA LANDRI SALES";"486";;"CENTRO";"64320000";"(86)4741152";;"16";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220190";"BOM JESUS";;"2364816";"HOSPITAL REGIONAL MANOEL DE SOUSA SANTOS";"HOSP REG DE BOM JESUS";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AV DR RAIMUNDO SANTOS";"546";;"CENTRO";"64900000";"(89)99974998";;"70";"61";"9";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220350";"ELESBAO VELOSO";;"2364824";"HOSP EST NORBERTO MOURA";"HOSP EST NORBERTO MOURA";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AV BENICIO ALVES DA SILVA";"577";;"CENTRO";"64325000";"(86)32851133";;"37";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220690";"NOVO ORIENTE DO PIAUI";;"2364875";"UMS DONA AUGUSTA ARCOVERDE";"PM DE NOVO ORIENTE";"D";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA INACIO BARBOSA";"S/N";;"CENTRO";"64530000";"(86)4751135";;"8";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220050";"AMARANTE";;"2364883";"HOSPITAL DE AMARANTE";"SECRETARIA ESTADUAL DA SAUDE";"M";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"PRACA PADRE VIRGILIO";"S/N";;"CENTRO";"64400000";"(86)32921121";;"38";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220680";"NOSSA SENHORA DOS REMEDIOS";;"2364891";"HOSPITAL DR JOAO DE DEUS TORRES";"PM DE NOSSA SENHORA DOS REMEDIOS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AV FAROL DA VIRGEM";"189";;"CENTRO";"64140000";"(86)2451179";;"23";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220910";"SANTA CRUZ DO PIAUI";;"2364905";"UMS JANDIRA NUNES MARTINS";"SMS DE SANTA CRUZ DO PIAUI";"D";"15";"UNIDADE MISTA";"1031";"HOSPITAL_PÚBLICO";"RUA CONEGO CARDOSO";"350";;"CENTRO";"64545000";"(86)";;"11";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220780";"PAULISTANA";;"2364913";"HOSPITAL REGIONAL MARIANA PIRES FERREIRA";"SMS E MEIO AMBIENTE DE PAULISTANA";"M";"05";"HOSPITAL GERAL";"1031";"HOSPITAL_PÚBLICO";"AV MARECHAL DEODORO";"285";;"CENTRO";"64750000";"89 34871121";"hospitalmpires@hotmail.com";"50";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220570";"LUIS CORREIA";;"2364972";"HOSPITAL MUNICIPAL NOSSA SENHORA DA CONCEICAO";"SECRETARIA MUNICIPAL DE SAUDE DE LUIZ CORREIA";"D";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA JOSE IVO DOS SANTOS";"175";;"CENTRO";"64220000";"(86)3367 1123";;"43";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220260";"CASTELO DO PIAUI";;"2364999";"HOSP LOCAL NILO LIMA";"SMS DE CASTELO DO PIAUI";"M";"05";"HOSPITAL GERAL";"1031";"HOSPITAL_PÚBLICO";"RUA GONCALVES DIAS";"S/N";;"CENTRO";"64340000";"86 32471187";;"38";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220220";"CAMPO MAIOR";;"2365006";"PRONTO BABY";"PRONTO BABY ATENDIMENTO INTEGRADO A CRIANCA EIRELI";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"JOSE PAULINO";"686";;"CENTRO";"64280000";;;"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220870";"REDENCAO DO GURGUEIA";;"2365014";"UMS REDENCAO DO GURGUEIA";"SMS DE REDENCAO DO GURGUEIA";"D";"15";"UNIDADE MISTA";"1031";"HOSPITAL_PÚBLICO";"RUA SAO JOSE";"399";;"CENTRO";"64915000";"(89) 35661129";;"8";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220780";"PAULISTANA";;"2365022";"HOSPITAL E MATERNIDADE PETRONILA CAVALCANTI";"ASS BENEF ASSIST MED HOSP E AMPARO SOCIAL";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA PETRONILA CAVALCANTI";"423";;"CENTRO";"64750000";"(86)4871485";;"42";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220150";"BATALHA";;"2365057";"HOSP LOCAL MESSIAS DE ANDRADE MELO";"BATALHA PREFEITURA";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA DR JOSE MELO";"221";;"CENTRO";"64190000";"(86)33471210";;"25";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221010";"SAO JOSE DO PEIXE";;"2365081";"UMS DE SAO JOSE DO PEIXE";"SMS DE SAO JOSE DO PEIXE";"D";"15";"UNIDADE MISTA";"1031";"HOSPITAL_PÚBLICO";"RUA FRANCISCO MENDES";"S/N";;"CENTRO";"64555000";"(89)3554 1207";;"6";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221080";"SIMPLICIO MENDES";;"2365103";"HOSPITAL ESTADUAL JOSE DE MOURA FE";"SECRETARIA ESTADUAL DE SAUDE";"M";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"RUA JOSE DE MOURA FE";"604";;"NOVA CIDADE";"64700000";"(89) 3482-1116";"nayra.camila@saude.pi.gov.br";"29";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220390";"FLORIANO";;"2365146";"HOSPITAL REGIONAL TIBERIO NUNES";"HOSPITAL REGIONAL TIBERIO NUNES";"M";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"RUA ANTONINO FREIRE";"S/N";;"MANGUINHA";"64800290";"(89) 5221333";;"237";"218";"30";"27";"20";"17";"0";"0";"10";"10";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220770";"PARNAIBA";;"2365154";"SANTA CASA DE MISERICORDIA DE PHB";"SANTA CASA DE MISERICORDIA DE PARNAIBA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"ANTONIO DO MONTE";"1080";;"CENTRO";"64218340";;;"95";"85";"10";"8";"10";"8";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221030";"SAO JULIAO";;"2365227";"UMS DAVID BEZERRA DE ALENCAR";"PM DE SAO JULIAO";"D";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"AV JOAVINO MAXIMINO BEZERRA DE ALENCAR";"S/N";;"CENTRO";"64670000";"(86)4381205";;"17";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221070";"SIMOES";;"2365235";"CLIMEGESI LTDA";"CLINICA MEDICA GERAL DE SIMOES LTDA";"E";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"RUA JOSE CARVALHO";"S/N";;"CENTRO";"64585000";"(89)4561484";;"19";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220770";"PARNAIBA";;"2365243";"INSTITUTO PRAXIS";"INSTITUTO PRAXIS DE EDUCACAO CULTURA E ACAO SOCIAL";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"R ANISIO DE ABREU";"184";;"SAO JOSE";"64218200";"(86)3222959";"PRAXISIMAGEM@HOTMAIL.COM";"33";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220450";"GUADALUPE";;"2365251";"HOSPITAL LOCAL DE GUADALUPE";"SMS DE GUADALUPE";"D";"15";"UNIDADE MISTA";"1031";"HOSPITAL_PÚBLICO";"RUA DO MELADO";"S/N";"QUADRA 15";"CENTRO";"64840000";"(86)3552 1163";"hospitallg@bol.com.br";"34";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220360";"ELISEU MARTINS";;"2365278";"UMS DE ELISEU MARTINS";"PM DE ELISEU MARTINS";"D";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA JOSE MESSIAS";"S/N";;"CENTRO";"64880000";"(89)5371319";;"8";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220220";"CAMPO MAIOR";;"2365359";"POLICLINICA PAZ LTDA";"POLICLINICA PAZ LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"ALBERTO BONA";"211";;"CENTRO";"64280000";;;"49";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220520";"JAICOS";;"2365375";"HOSPITAL FLORISA SILVA";"SMS DE JAICOS";"M";"05";"HOSPITAL GERAL";"1031";"HOSPITAL_PÚBLICO";"AVENIDA FRUTUOSO JUSCELINO";"1005";;"NOVA OLINDA";"64575000";"89994384750";;"28";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221000";"SAO JOAO DO PIAUI";;"2365383";"HOSPITAL REGIONALTERESINHA NUNES DE BARROS";"HOSPITAL REGIONALTERESINHA NUNES DE BARROS";"M";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AV CANDIDO COELHO";"1215";"PREDIO";"CENTRO";"64760000";"(89)34831518";;"45";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220830";"PIRACURUCA";;"2365391";"HOSPITAL LOCAL DE PIRACURUCA";"SECRETARIA MUNICIPAL DE SAUDE";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA ANTONINO FREIRE";"S/N";;"CENTRO";"64240000";"(86)33431192";;"47";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220320";"CURIMATA";;"2365480";"HOSP LOCAL JULIO B DE MACEDO";"HOSP LOCAL JULIO B DE MACEDO";"D";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"RUA PRINCESA ISABEL";"650";;"CENTRO";"64960000";"(89)35741260";;"34";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"221060";"SAO RAIMUNDO NONATO";;"2365499";"CASA DE SAUDE MATERNIDADE SAO JOSE LTDA";"CASA DE SAUDE E MATERNIDADE SAO JOSE LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"CORONEL JOSE DIAS";"1230";;"CENTRO";"64770000";;;"9";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220670";"NAZARE DO PIAUI";;"2367378";"HOSPITAL ESPERANCA GARCIA";"HOSPITAL LOCAL DE NAZARE DO PIAUI";"D";"15";"UNIDADE MISTA";"2011";"HOSPITAL_PRIVADO";"RUA 19 DE NOVEMBRO";"S/N";;"CENTRO";"64825000";"(86)5571160";;"6";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORDESTE";"PI";"220553";"JUREMA";;"2368927";"HOSPITAL MUNICIPAL MAE MARIA";"SMS DE JUREMA";"D";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA JOAO PAULO RIBEIRO SOARES";"S/N";;"SEDE";"64782000";"(89)35910005";"sms.jurema@yahoo.com";"13";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORTE";"RO";"110070";"CAMPO NOVO DE RONDONIA";;"2369923";"HOSPITAL MUNICIPAL DE PEQUENO PORTE CAMPO NOVO DE RONDONIA";"PREFEITURA MUNICIPAL DE CAMPO NOVO DE RONDONIA";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"AV 1 DE MAIO";"717";;"SETOR 03";"76887000";"69 32392342";;"12";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORTE";"TO";"170900";"GOIATINS";;"2370328";"HOSPITAL DE PEQUENO PORTE DE GOIATINS";"PREFEITURA MUNICIPAL DE GOIATINS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AVENIDA ELOI CORREIA";"575";;"CENTRO";"77770000";"(63)3469-1331";"goiatins@saude.to.gov.br";"19";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORTE";"TO";"172120";"TOCANTINOPOLIS";;"2370344";"HOSPITAL MUNICIPAL JOSE SABOIA TOCANTINOPOLIS";"PREFEITURA MUNICIPAL DE TOCANTINOPOLIS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA MARANHAO";"497";;"CENTRO";"77900000";"(63)4712180";"tocantinopolis@saude.to.gov.br";"40";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202606";"NORTE";"TO";"172080";"SITIO NOVO DO TOCANTINS";;"2370492";"HOSPITAL MUNICIPAL JOSE HENRIQUE BORBA CARDOSO";"PREFEITURA MUNICIPAL DE SITIO NOVO DO TOCANTINS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA DO COMERCIO";"1870";;"CENTRO";"77940000";"(63)34461427";"sitionovo@saude.to.gov.br";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
